,PC1,PC2
65,0.8754071908577373,0.5090639567734085
66,0.3502516679950826,-0.19631173455144435
67,0.1588100475479711,-0.7920957424327207
68,1.2250936335624305,-1.6222438030915
69,0.16491789938632692,-1.3026092302957717
70,0.737682648771258,0.396571561960238
71,0.476287190940971,-0.4173202812135504
72,1.2341780976571484,-0.9333257287992777
73,0.6328581997098213,-0.416387720889099
74,0.7026611831361819,-0.06341181972479971
75,0.87427365388129,0.2507933929006122
76,1.256509116541883,-0.07725601969586832
77,1.3584051214406314,0.3313116817908981
78,0.6648003672253944,-0.2259278546948435
79,-0.040258610900595654,-1.0587185465539077
80,0.13079517549786016,-1.5622718342099664
81,0.023452688970550438,-1.5724755942167032
82,0.2415382729545106,-0.7772563825848412
83,1.0610946088426134,-0.6338432447349467
84,0.2239787735123796,-0.2877735120432027
85,0.4291391155161608,0.8455822409050774
86,1.048728051209087,0.5220517968629425
87,1.044531384396278,-1.3829887191907801
88,0.0695883211164229,-0.21950333464771515
89,0.28347723828757493,-1.3293246390695757
90,0.2790777760554606,-1.120028523742403
91,0.6245697914985712,0.024923029254012574
92,0.3365303701314354,-0.9884040176703592
93,-0.36218338461938354,-2.0192378732386103
94,0.28858623882315704,-0.855730319987066
95,0.0913606556545053,-0.18119212582577535
96,0.22771686553469983,-0.38492008098735375
97,0.5763882886534784,-0.1548735972165585
98,-0.4476670190286118,-1.5437920343977554
99,0.25673058888758443,-0.5988517961556692
100,1.8445688677230283,0.8704213123248216
101,1.157881613205779,-0.6988698623306905
102,2.205266791075377,0.5620104770083554
103,1.4401506638275388,-0.04698758810580676
104,1.8678122203305367,0.29504482445701913
105,2.7518733356662755,0.8004092010275419
106,0.367017687860724,-1.5615028914765057
107,2.302439444625196,0.4200655796427764
108,2.0066864676766047,-0.7114386535471581
109,2.2597773490125,1.9210103764598845
110,1.3641754921860074,0.6927564544903861
111,1.6026786704779297,-0.42170044977261695
112,1.8839007017032419,0.4192496506051232
113,1.2601150991975067,-1.1622604214064634
114,1.467645201017323,-0.44227158737708294
115,1.590077317614565,0.676244805723319
116,1.4714314611333175,0.25562182447147025
117,2.4263289873157,2.5566612507954902
118,3.310695583933886,0.017780949320627674
119,1.2637666736398272,-1.7067453803762662
120,2.0377163014694037,0.9104674096183099
121,0.977980734249421,-0.5717643248129921
122,2.8976514907341673,0.4136410595956481
123,1.333232175973208,-0.481811218649429
124,1.7007338974912167,1.0139218673227903
125,1.9543267058530702,1.0077775961534519
126,1.175103631554932,-0.31639447230979095
127,1.0209505506957905,0.0643460292395615
128,1.7883499201796647,-0.18736121459082894
129,1.8636475533282604,0.5622907258861447
130,2.435953727922702,0.2592844331442805
131,2.3049277218317643,2.6263234682323766
132,1.8627032197949545,-0.1785494946254906
133,1.1141477406864742,-0.29292262333573116
134,1.20247330167839,-0.811315270839668
135,2.798770447578107,0.8568033294971054
136,1.5762559101947535,1.0685811073208058
137,1.3462921036270612,0.42243061085250777
138,0.9248249165424189,0.017223100452283768
139,1.8520450517676694,0.676128174436521
140,2.0148104299548746,0.6138856369235741
141,1.9017840902621883,0.6895754942430019
142,1.157881613205779,-0.6988698623306905
143,2.0405582280520917,0.8675206009552273
144,1.9981470959523755,1.0491687471841435
145,1.8705032929564098,0.38696608166572505
146,1.5645804830303272,-0.8966868088965257
147,1.521170499627837,0.2690691442779513
148,1.3727877895140725,1.0112544185267913
149,0.9606560300371275,-0.02433166816939981
