,PC1,PC2
97,0.5763882886534784,-0.15487359721655863
98,-0.4476670190286116,-1.5437920343977551
99,0.25673058888758454,-0.5988517961556691
100,1.8445688677230283,0.8704213123248211
101,1.157881613205779,-0.6988698623306907
102,2.2052667910753767,0.5620104770083549
103,1.4401506638275385,-0.04698758810580714
104,1.8678122203305363,0.2950448244570188
105,2.7518733356662755,0.8004092010275412
106,0.3670176878607242,-1.5615028914765057
107,2.302439444625196,0.4200655796427759
108,2.0066864676766047,-0.7114386535471584
109,2.2597773490124995,1.921010376459884
110,1.3641754921860072,0.6927564544903859
111,1.6026786704779297,-0.42170044977261734
112,1.8839007017032419,0.41924965060512287
113,1.260115099197507,-1.1622604214064636
114,1.467645201017323,-0.44227158737708316
115,1.5900773176145648,0.6762448057233188
116,1.4714314611333175,0.2556218244714699
117,2.4263289873156997,2.55666125079549
118,3.3106955839338856,0.017780949320627126
119,1.2637666736398272,-1.7067453803762662
120,2.0377163014694033,0.9104674096183095
121,0.9779807342494211,-0.5717643248129923
122,2.8976514907341673,0.4136410595956476
123,1.333232175973208,-0.48181121864942933
124,1.7007338974912165,1.0139218673227899
125,1.95432670585307,1.0077775961534514
126,1.175103631554932,-0.3163944723097911
127,1.0209505506957905,0.06434602923956129
128,1.7883499201796647,-0.18736121459082922
129,1.86364755332826,0.5622907258861443
130,2.435953727922702,0.2592844331442801
131,2.3049277218317634,2.626323468232376
132,1.8627032197949545,-0.17854949462549086
133,1.1141477406864742,-0.2929226233357314
134,1.2024733016783902,-0.8113152708396685
135,2.798770447578107,0.8568033294971049
136,1.5762559101947535,1.0685811073208054
137,1.3462921036270612,0.42243061085250744
138,0.9248249165424189,0.01722310045228357
139,1.8520450517676692,0.6761281744365206
140,2.0148104299548746,0.6138856369235739
141,1.901784090262188,0.6895754942430017
142,1.157881613205779,-0.6988698623306907
143,2.0405582280520913,0.8675206009552271
144,1.9981470959523753,1.0491687471841433
145,1.8705032929564096,0.3869660816657248
146,1.5645804830303272,-0.8966868088965259
147,1.521170499627837,0.269069144277951
148,1.3727877895140723,1.0112544185267909
149,0.9606560300371275,-0.024331668169400064
